Year;Month;Anomaly Monthly TMAX;Unc. Monthly TMAX;Anomaly Annual TMAX;Unc. Annual TMAX;Anomaly Five-year TMAX;Unc. Five-year TMAX;Anomaly Ten-year TMAX;Unc. Ten-year TMAX;Anomaly Twenty-year TMAX;Unc. Twenty-year TMAX
1896;5;-0.314;0.309;-0.311;0.216;-0.308;0.168;-0.244;0.179;-0.258;0.201
1896;6;-0.109;0.782;-0.335;0.198;-0.300;0.169;-0.238;0.178;-0.257;0.201
1896;7;-0.314;0.450;-0.374;0.201;-0.282;0.170;-0.235;0.174;-0.257;0.201
1896;8;-0.175;0.371;-0.402;0.211;-0.295;0.171;-0.231;0.174;-0.255;0.200
1896;9;-0.236;0.454;-0.411;0.211;-0.302;0.174;-0.230;0.174;-0.254;0.199
1896;10;0.357;0.346;-0.351;0.218;-0.290;0.181;-0.230;0.172;-0.253;0.198
1896;11;-0.549;0.533;-0.326;0.225;-0.287;0.184;-0.224;0.173;-0.254;0.197
1896;12;-0.200;0.578;-0.311;0.211;-0.284;0.181;-0.230;0.171;-0.252;0.197
1897;1;-0.660;0.551;-0.276;0.213;-0.280;0.185;-0.221;0.170;-0.248;0.197
1897;2;-0.874;0.468;-0.259;0.217;-0.276;0.188;-0.215;0.171;-0.250;0.195
1897;3;-1.043;0.372;-0.242;0.210;-0.263;0.189;-0.213;0.172;-0.253;0.195
1897;4;-0.125;0.405;-0.262;0.221;-0.259;0.188;-0.213;0.171;-0.256;0.194
1897;5;-0.023;0.370;-0.218;0.215;-0.237;0.190;-0.211;0.172;-0.260;0.193
1897;6;0.071;0.440;-0.249;0.198;-0.237;0.187;-0.209;0.173;-0.259;0.192
1897;7;0.109;0.634;-0.172;0.191;-0.233;0.191;-0.207;0.175;-0.260;0.192
1897;8;0.036;0.424;-0.172;0.194;-0.219;0.194;-0.203;0.175;-0.260;0.192
1897;9;-0.032;0.261;-0.181;0.199;-0.208;0.194;-0.204;0.177;-0.260;0.192
1897;10;0.114;0.302;-0.175;0.195;-0.218;0.192;-0.206;0.176;-0.259;0.193
1897;11;-0.026;0.586;-0.200;0.204;-0.212;0.195;-0.200;0.180;-0.264;0.192
1897;12;-0.569;0.583;-0.199;0.207;-0.204;0.191;-0.200;0.178;-0.262;0.191
1898;1;0.257;0.448;-0.219;0.209;-0.203;0.194;-0.179;0.181;-0.258;0.190
1898;2;-0.868;0.404;-0.238;0.203;-0.197;0.195;-0.166;0.183;-0.256;0.190
1898;3;-1.154;0.566;-0.265;0.200;-0.195;0.195;-0.167;0.183;-0.257;0.189
1898;4;-0.052;0.405;-0.306;0.210;-0.187;0.197;-0.164;0.181;-0.258;0.190
1898;5;-0.316;0.401;-0.325;0.208;-0.186;0.192;-0.165;0.182;-0.256;0.190
1898;6;0.072;0.485;-0.252;0.227;-0.183;0.188;-0.166;0.182;-0.255;0.191
1898;7;-0.128;0.463;-0.243;0.243;-0.182;0.191;-0.167;0.183;-0.256;0.191
1898;8;-0.186;0.455;-0.242;0.253;-0.171;0.190;-0.168;0.182;-0.255;0.190
1898;9;-0.361;0.288;-0.198;0.260;-0.153;0.191;-0.172;0.183;-0.256;0.190
1898;10;-0.380;0.393;-0.187;0.268;-0.133;0.190;-0.176;0.184;-0.257;0.189
1898;11;-0.246;0.380;-0.170;0.268;-0.126;0.191;-0.178;0.183;-0.259;0.189
1898;12;0.298;0.494;-0.207;0.270;-0.123;0.191;-0.181;0.182;-0.262;0.188
1899;1;0.373;0.516;-0.196;0.267;-0.115;0.188;-0.183;0.182;-0.264;0.186
1899;2;-0.855;0.642;-0.190;0.283;-0.108;0.190;-0.187;0.182;-0.265;0.186
1899;3;-0.626;0.566;-0.139;0.287;-0.106;0.195;-0.191;0.181;-0.269;0.186
1899;4;0.079;0.438;-0.090;0.280;-0.113;0.195;-0.190;0.183;-0.273;0.186
1899;5;-0.119;0.455;-0.007;0.278;-0.098;0.193;-0.190;0.185;-0.275;0.187
1899;6;-0.363;0.379;-0.058;0.269;-0.094;0.188;-0.187;0.184;-0.277;0.186
1899;7;-0.003;0.433;-0.162;0.255;-0.072;0.190;-0.189;0.186;-0.278;0.186
1899;8;-0.108;0.411;-0.078;0.235;-0.044;0.190;-0.187;0.187;-0.278;0.186
1899;9;0.242;0.297;-0.011;0.215;-0.029;0.191;-0.187;0.188;-0.276;0.185
1899;10;0.209;0.378;-0.049;0.203;-0.034;0.188;-0.188;0.189;-0.275;0.186
1899;11;0.750;0.280;-0.021;0.208;-0.039;0.187;-0.182;0.190;-0.272;0.184
1899;12;-0.308;0.606;0.025;0.194;-0.039;0.188;-0.179;0.190;-0.275;0.183
1900;1;-0.878;0.362;0.001;0.197;-0.040;0.188;-0.171;0.193;-0.273;0.184
1900;2;0.158;0.481;0.019;0.187;-0.038;0.188;-0.176;0.193;-0.275;0.182
1900;3;0.177;0.331;-0.014;0.196;-0.039;0.193;-0.179;0.193;-0.274;0.182
1900;4;-0.381;0.400;0.011;0.201;-0.044;0.193;-0.186;0.192;-0.271;0.182
1900;5;0.217;0.419;-0.069;0.198;-0.051;0.194;-0.187;0.193;-0.270;0.183
1900;6;0.185;0.323;-0.020;0.206;-0.051;0.202;-0.186;0.192;-0.269;0.183
1900;7;-0.287;0.395;0.041;0.242;-0.051;0.208;-0.185;0.194;-0.267;0.184
1900;8;0.113;0.382;0.037;0.227;-0.032;0.212;-0.183;0.195;-0.267;0.183
1900;9;-0.154;0.304;0.037;0.242;-0.017;0.210;-0.184;0.195;-0.265;0.183
1900;10;0.500;0.361;0.099;0.234;-0.021;0.207;-0.186;0.196;-0.265;0.183
1900;11;-0.211;0.315;0.089;0.226;-0.025;0.206;-0.181;0.193;-0.266;0.180
1900;12;0.290;0.358;0.077;0.232;-0.033;0.206;-0.182;0.191;-0.267;0.179
1901;1;-0.154;0.712;0.117;0.211;-0.038;0.206;-0.181;0.190;-0.269;0.177
1901;2;0.115;0.424;0.127;0.210;-0.042;0.208;-0.185;0.191;-0.268;0.176
1901;3;0.178;0.534;0.130;0.215;-0.047;0.212;-0.180;0.191;-0.269;0.176
1901;4;0.356;0.340;0.084;0.189;-0.047;0.212;-0.169;0.193;-0.268;0.177
1901;5;0.100;0.317;0.131;0.198;-0.049;0.211;-0.167;0.193;-0.267;0.177
1901;6;0.045;0.291;0.108;0.178;-0.061;0.208;-0.166;0.193;-0.265;0.178
1901;7;0.195;0.531;0.176;0.175;-0.084;0.207;-0.164;0.194;-0.265;0.177
1901;8;0.225;0.396;0.236;0.196;-0.079;0.206;-0.163;0.195;-0.266;0.177
1901;9;-0.112;0.369;0.205;0.197;-0.081;0.200;-0.165;0.196;-0.266;0.176
1901;10;-0.049;0.297;0.140;0.205;-0.090;0.198;-0.168;0.197;-0.267;0.176
1901;11;0.354;0.401;0.110;0.211;-0.093;0.197;-0.168;0.195;-0.265;0.176
1901;12;0.012;0.725;0.110;0.212;-0.090;0.199;-0.165;0.193;-0.269;0.175
1902;1;0.663;0.497;0.096;0.221;-0.097;0.199;-0.162;0.194;-0.268;0.173
1902;2;0.831;0.719;0.090;0.219;-0.098;0.198;-0.163;0.193;-0.267;0.174
1902;3;-0.193;0.342;0.093;0.222;-0.111;0.200;-0.160;0.193;-0.267;0.173
1902;4;-0.423;0.430;0.081;0.235;-0.118;0.200;-0.167;0.192;-0.265;0.174
1902;5;-0.269;0.433;0.014;0.263;-0.126;0.201;-0.174;0.192;-0.262;0.175
1902;6;0.056;0.294;-0.035;0.283;-0.121;0.205;-0.179;0.192;-0.261;0.176
1902;7;0.020;0.388;-0.067;0.298;-0.110;0.208;-0.184;0.193;-0.262;0.178
1902;8;0.159;0.426;-0.111;0.304;-0.133;0.206;-0.189;0.194;-0.263;0.179
1902;9;-0.078;0.389;-0.118;0.308;-0.149;0.205;-0.193;0.194;-0.265;0.179
1902;10;-0.198;0.308;-0.108;0.291;-0.153;0.206;-0.193;0.194;-0.269;0.179
1902;11;-0.441;0.509;-0.131;0.293;-0.162;0.205;-0.201;0.192;-0.266;0.180
1902;12;-0.582;0.550;-0.172;0.298;-0.168;0.207;-0.198;0.195;-0.266;0.179
1903;1;0.280;0.640;-0.207;0.304;-0.166;0.208;-0.200;0.195;-0.258;0.180
1903;2;0.297;0.599;-0.259;0.308;-0.170;0.209;-0.196;0.193;-0.255;0.180
1903;3;-0.276;0.388;-0.306;0.304;-0.173;0.208;-0.193;0.190;-0.258;0.179
1903;4;-0.300;0.428;-0.318;0.305;-0.184;0.206;-0.196;0.188;-0.255;0.179
1903;5;-0.542;0.340;-0.313;0.284;-0.176;0.206;-0.196;0.188;-0.255;0.179
1903;6;-0.441;0.381;-0.301;0.258;-0.181;0.205;-0.198;0.187;-0.254;0.179
1903;7;-0.397;0.439;-0.408;0.233;-0.181;0.201;-0.199;0.188;-0.253;0.180
1903;8;-0.466;0.352;-0.481;0.225;-0.199;0.205;-0.201;0.189;-0.251;0.180
1903;9;-0.642;0.425;-0.517;0.214;-0.206;0.204;-0.199;0.190;-0.250;0.180
1903;10;-0.342;0.366;-0.531;0.215;-0.206;0.207;-0.199;0.188;-0.251;0.180
1903;11;-0.377;0.257;-0.510;0.221;-0.208;0.206;-0.202;0.188;-0.251;0.180
1903;12;-0.438;0.371;-0.489;0.224;-0.209;0.207;-0.207;0.187;-0.248;0.180
1904;1;-1.010;0.512;-0.495;0.234;-0.213;0.210;-0.218;0.185;-0.242;0.179
1904;2;-0.573;0.393;-0.469;0.241;-0.219;0.208;-0.215;0.183;-0.244;0.179
1904;3;-0.705;0.322;-0.459;0.242;-0.223;0.206;-0.214;0.181;-0.243;0.178
1904;4;-0.478;0.341;-0.449;0.246;-0.223;0.208;-0.221;0.179;-0.242;0.180
1904;5;-0.290;0.414;-0.395;0.249;-0.238;0.206;-0.224;0.179;-0.240;0.180
1904;6;-0.185;0.428;-0.358;0.262;-0.236;0.207;-0.225;0.178;-0.238;0.180
1904;7;-0.464;0.457;-0.291;0.255;-0.251;0.207;-0.227;0.178;-0.236;0.182
1904;8;-0.160;0.350;-0.345;0.242;-0.283;0.204;-0.226;0.179;-0.235;0.182
1904;9;-0.517;0.286;-0.353;0.241;-0.291;0.204;-0.228;0.180;-0.233;0.183
1904;10;-0.224;0.444;-0.365;0.247;-0.299;0.204;-0.229;0.180;-0.231;0.182
1904;11;0.270;0.424;-0.366;0.244;-0.309;0.204;-0.233;0.179;-0.230;0.183
1904;12;0.002;0.517;-0.365;0.226;-0.320;0.203;-0.233;0.180;-0.230;0.182
1905;1;-0.197;0.503;-0.343;0.226;-0.328;0.205;-0.227;0.183;-0.226;0.183
1905;2;-1.230;0.300;-0.338;0.230;-0.339;0.206;-0.234;0.181;-0.224;0.182
1905;3;-0.802;0.303;-0.323;0.229;-0.347;0.203;-0.240;0.180;-0.223;0.182
1905;4;-0.620;0.335;-0.319;0.239;-0.342;0.203;-0.236;0.181;-0.223;0.182
1905;5;-0.297;0.379;-0.318;0.226;-0.350;0.199;-0.239;0.182;-0.222;0.182
1905;6;-0.173;0.335;-0.321;0.212;-0.345;0.195;-0.243;0.184;-0.222;0.181
1905;7;-0.201;0.437;-0.314;0.212;-0.348;0.191;-0.241;0.185;-0.219;0.182
1905;8;-0.104;0.372;-0.292;0.236;-0.360;0.184;-0.243;0.186;-0.217;0.183
1905;9;-0.335;0.345;-0.249;0.240;-0.370;0.180;-0.245;0.185;-0.216;0.183
1905;10;-0.177;0.294;-0.164;0.247;-0.371;0.180;-0.250;0.183;-0.217;0.183
1905;11;0.280;0.380;-0.143;0.234;-0.366;0.179;-0.253;0.182;-0.213;0.181
1905;12;-0.028;0.358;-0.128;0.235;-0.362;0.177;-0.260;0.180;-0.212;0.180
1906;1;-0.119;0.462;-0.115;0.231;-0.361;0.178;-0.267;0.176;-0.211;0.178
1906;2;-0.959;0.457;-0.118;0.224;-0.359;0.178;-0.274;0.179;-0.209;0.177
1906;3;-0.284;0.386;-0.121;0.219;-0.351;0.176;-0.282;0.179;-0.207;0.176
1906;4;0.400;0.565;-0.110;0.213;-0.351;0.173;-0.286;0.182;-0.204;0.176
1906;5;-0.052;0.301;-0.180;0.208;-0.356;0.175;-0.290;0.183;-0.203;0.177
1906;6;0.013;0.347;-0.163;0.207;-0.352;0.174;-0.293;0.184;-0.204;0.178
1906;7;-0.049;0.397;-0.176;0.202;-0.353;0.171;-0.296;0.186;-0.203;0.178
1906;8;-0.141;0.345;-0.183;0.188;-0.350;0.169;-0.300;0.185;-0.203;0.179
1906;9;-0.373;0.282;-0.218;0.189;-0.347;0.171;-0.303;0.184;-0.203;0.180
1906;10;-0.042;0.253;-0.327;0.171;-0.352;0.171;-0.303;0.185;-0.206;0.180
1906;11;-0.561;0.294;-0.396;0.170;-0.355;0.170;-0.306;0.184;-0.205;0.179
1906;12;0.178;0.490;-0.446;0.175;-0.360;0.166;-0.308;0.184;-0.209;0.178
1907;1;-0.272;0.427;-0.482;0.184;-0.356;0.167;-0.315;0.181;-0.208;0.177
1907;2;-1.052;0.336;-0.512;0.191;-0.354;0.169;-0.318;0.181;-0.207;0.176
1907;3;-0.696;0.404;-0.524;0.191;-0.346;0.169;-0.320;0.180;-0.205;0.176
1907;4;-0.909;0.354;-0.516;0.194;-0.341;0.170;-0.318;0.182;-0.206;0.175
1907;5;-0.881;0.476;-0.546;0.198;-0.340;0.167;-0.313;0.183;-0.209;0.175
1907;6;-0.583;0.300;-0.581;0.212;-0.346;0.164;-0.313;0.184;-0.211;0.175
1907;7;-0.488;0.499;-0.552;0.203;-0.345;0.167;-0.316;0.185;-0.212;0.175
1907;8;-0.502;0.352;-0.501;0.184;-0.336;0.166;-0.322;0.187;-0.212;0.175
1907;9;-0.511;0.304;-0.512;0.167;-0.331;0.167;-0.325;0.186;-0.213;0.175
1907;10;0.053;0.264;-0.468;0.154;-0.319;0.168;-0.331;0.187;-0.215;0.175
1907;11;-0.919;0.334;-0.416;0.159;-0.317;0.170;-0.331;0.186;-0.215;0.173
1907;12;-0.247;0.378;-0.383;0.162;-0.318;0.172;-0.332;0.185;-0.218;0.174
1908;1;0.074;0.395;-0.369;0.160;-0.316;0.175;-0.337;0.184;-0.222;0.173
1908;2;-0.432;0.289;-0.355;0.158;-0.317;0.174;-0.344;0.183;-0.222;0.173
1908;3;-0.832;0.246;-0.328;0.164;-0.316;0.173;-0.349;0.183;-0.219;0.171
1908;4;-0.378;0.303;-0.363;0.160;-0.315;0.171;-0.346;0.184;-0.222;0.171
1908;5;-0.261;0.368;-0.339;0.164;-0.330;0.169;-0.345;0.183;-0.223;0.171
1908;6;-0.181;0.310;-0.338;0.161;-0.339;0.167;-0.343;0.183;-0.226;0.170
1908;7;-0.320;0.441;-0.431;0.151;-0.354;0.163;-0.339;0.184;-0.226;0.171
1908;8;-0.345;0.344;-0.428;0.164;-0.350;0.164;-0.334;0.185;-0.227;0.171
1908;9;-0.187;0.273;-0.401;0.179;-0.358;0.167;-0.329;0.184;-0.224;0.172
1908;10;-0.366;0.207;-0.437;0.185;-0.366;0.168;-0.327;0.183;-0.221;0.171
1908;11;-0.623;0.487;-0.455;0.189;-0.373;0.171;-0.324;0.184;-0.222;0.170
1908;12;-0.245;0.318;-0.481;0.181;-0.378;0.172;-0.316;0.184;-0.227;0.169
1909;1;-1.034;0.269;-0.474;0.179;-0.379;0.172;-0.301;0.183;-0.230;0.169
1909;2;-0.399;0.349;-0.444;0.189;-0.382;0.173;-0.300;0.182;-0.228;0.167
1909;3;-0.514;0.474;-0.433;0.187;-0.383;0.172;-0.296;0.183;-0.227;0.166
1909;4;-0.811;0.381;-0.395;0.200;-0.383;0.171;-0.294;0.184;-0.228;0.165
1909;5;-0.467;0.357;-0.315;0.195;-0.374;0.171;-0.291;0.183;-0.229;0.165
1909;6;-0.503;0.232;-0.324;0.204;-0.381;0.170;-0.288;0.183;-0.228;0.165
1909;7;-0.226;0.415;-0.252;0.245;-0.379;0.166;-0.283;0.184;-0.228;0.165
1909;8;0.007;0.457;-0.276;0.228;-0.354;0.167;-0.282;0.185;-0.226;0.164
1909;9;-0.055;0.257;-0.275;0.226;-0.350;0.166;-0.279;0.184;-0.227;0.164
1909;10;0.096;0.401;-0.201;0.233;-0.337;0.170;-0.274;0.184;-0.228;0.163
1909;11;0.335;0.233;-0.175;0.244;-0.318;0.174;-0.279;0.183;-0.233;0.162
1909;12;-0.357;0.450;-0.151;0.259;-0.305;0.177;-0.280;0.181;-0.233;0.162
1910;1;-0.161;0.634;-0.139;0.265;-0.303;0.177;-0.281;0.180;-0.228;0.161
1910;2;-0.693;0.335;-0.155;0.260;-0.304;0.179;-0.272;0.180;-0.232;0.161
1910;3;-0.500;0.344;-0.176;0.259;-0.304;0.181;-0.267;0.180;-0.234;0.161
1910;4;0.076;0.410;-0.193;0.245;-0.320;0.183;-0.260;0.180;-0.233;0.161
1910;5;-0.153;0.467;-0.272;0.244;-0.311;0.185;-0.258;0.179;-0.234;0.160
1910;6;-0.210;0.370;-0.290;0.237;-0.318;0.187;-0.258;0.178;-0.236;0.160
1910;7;-0.082;0.465;-0.360;0.202;-0.325;0.191;-0.254;0.178;-0.235;0.160
1910;8;-0.187;0.361;-0.361;0.224;-0.329;0.195;-0.251;0.179;-0.236;0.161
1910;9;-0.306;0.303;-0.383;0.234;-0.328;0.197;-0.248;0.178;-0.236;0.160
1910;10;-0.109;0.247;-0.397;0.249;-0.322;0.199;-0.248;0.177;-0.238;0.160
1910;11;-0.618;0.472;-0.423;0.243;-0.324;0.198;-0.246;0.177;-0.240;0.159
1910;12;-0.573;0.342;-0.427;0.237;-0.323;0.198;-0.243;0.175;-0.245;0.158
1911;1;-0.999;0.300;-0.433;0.225;-0.316;0.199;-0.241;0.173;-0.242;0.156
1911;2;-0.704;0.485;-0.444;0.216;-0.310;0.201;-0.234;0.171;-0.241;0.156
1911;3;-0.761;0.476;-0.454;0.212;-0.307;0.201;-0.233;0.169;-0.244;0.156
1911;4;-0.098;0.507;-0.447;0.211;-0.303;0.202;-0.239;0.168;-0.246;0.156
